,age,education,balance,day,month,campaign,pdays,previous,y,job_admin,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14
1964,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
1965,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111,0.07606873270732452,0.3202545340047591,-0.004076734889009281,-0.06810344814281227,0.02965291220865182,-0.17440321744068427,0.10466668261466355,0.08143089137889639,-0.10421555272665552,0.1072662412501452,0.7846054460250368
1966,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111,0.07606873270732452,0.3202545340047591,-0.004076734889009281,-0.06810344814281227,0.02965291220865182,-0.17440321744068427,0.10466668261466355,0.08143089137889639,-0.10421555272665552,0.1072662412501452,0.7846054460250368
1967,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111,0.07606873270732452,0.3202545340047591,-0.004076734889009281,-0.06810344814281227,0.02965291220865182,-0.17440321744068427,0.10466668261466355,0.08143089137889639,-0.10421555272665552,0.1072662412501452,0.7846054460250368
1968,,,,,,,,,,,0.24867977227208793,0.5067767397185026,0.3481732925753469,0.0987834149516018,0.31937912602895147,-0.005932942609365166,-0.07127830972966463,0.005800619003294649,-0.15045989748913435,0.19362870714044206,0.22665689575297931,-0.08607330528109643,0.6803917402780733,-0.47590484018006385
1969,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
1970,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
1971,,,,,,,,,,,0.2507312494018026,0.5129379721987041,0.3396505788398998,0.08628618424696848,0.3201547697559478,-0.016210156840241907,-0.07383766479137663,0.1407854621465099,-0.1317516065446428,0.14864215797432295,0.057011090579025175,-0.46436919659191317,-0.6547187064227037,-0.31957580744877534
1972,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
1974,,,,,,,,,,,0.25551180947031205,0.47843334330867926,0.2994904969152503,0.1417291895502169,0.3465577055551675,-0.09918424933116726,-0.5275168373692974,-0.23505311779013932,0.5542913331585584,-0.4270985015409005,-0.041791635389278325,0.024738781417974004,-0.0021138140320014175,-0.008804760503229416
1975,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885,0.9075617952445342,-0.08796564371842397,0.4379198624979862,-0.04501942011086281,0.05480647078467432,-0.03254700384990983,0.13184067648543157,-0.01948579180072041,-0.018634830137905248,-0.0014181973524606643,0.02121519137083469
1976,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885,0.9075617952445342,-0.08796564371842397,0.4379198624979862,-0.04501942011086281,0.05480647078467432,-0.03254700384990983,0.13184067648543157,-0.01948579180072041,-0.018634830137905248,-0.0014181973524606643,0.02121519137083469
1977,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
1978,,,,,,,,,,,0.25507100221869045,0.4797947193280431,0.33361060070475357,0.05379517232169288,0.3008500605182627,0.008839092471349674,-0.038736467361374066,-0.014469644567392859,-0.061894674369498304,0.10254476723655154,-0.003149007489919309,-0.022476964300806715,0.0071966139879628965,0.03806399504345716
1979,,,,,,,,,,,0.2503867147409974,0.6984729234292592,-1.0414281638119338,0.0006455191947707106,0.3759653244810761,0.003897215573528179,-0.119151746502122,0.03639797894334132,-0.12874944190992565,0.3029964903250891,0.26122224845422654,-0.12768872195309294,0.6992884576684599,-0.4678460149005126
1980,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
1981,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
1982,,,,,,,,,,,0.24867977227208793,0.5067767397185026,0.3481732925753469,0.0987834149516018,0.31937912602895147,-0.005932942609365166,-0.07127830972966463,0.005800619003294649,-0.15045989748913435,0.19362870714044206,0.22665689575297931,-0.08607330528109643,0.6803917402780733,-0.47590484018006385
1983,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
1984,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
1985,,,,,,,,,,,0.12788721717254692,0.7177311520348516,-1.050643286664789,-0.4842236953991841,-0.02240321975546522,0.7579505437646792,0.08106901677729361,-0.03841862815694841,0.15230385499028676,0.0853284365295825,-0.003667807977585036,-0.0409990950309649,0.01841012070288469,0.009337696687035458
1986,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885,0.9075617952445342,-0.08796564371842397,0.4379198624979862,-0.04501942011086281,0.05480647078467432,-0.03254700384990983,0.13184067648543157,-0.01948579180072041,-0.018634830137905248,-0.0014181973524606643,0.02121519137083469
1987,,,,,,,,,,,-0.4851973371425221,0.5190376454764739,-1.0865116261839018,-0.07080320760684729,0.14211386916766566,-0.21081833503409397,-0.08080075870940027,1.1110099564832518,0.14558159123591796,-0.04465611716798701,0.01748590973834474,0.022936072908799843,0.1280575823787876,0.06519057486764346
1988,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885,0.9075617952445342,-0.08796564371842397,0.4379198624979862,-0.04501942011086281,0.05480647078467432,-0.03254700384990983,0.13184067648543157,-0.01948579180072041,-0.018634830137905248,-0.0014181973524606643,0.02121519137083469
1989,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
1990,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
1991,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
1992,,,,,,,,,,,0.6239390155114715,-0.6322387532257265,-1.2150407226444906,-0.38838356379180355,0.36621836775816397,-0.03252025852906415,-0.11345166500451027,0.0603184127136393,-0.023408583622132217,0.218422119417999,0.0287815032163784,-0.06401728269865105,0.024497689433869936,6.647342752355741e-05
1993,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464,0.17118128053015985,0.30393787459770905,-0.25859679334927993,0.8079342734322166,-0.145535021882511,0.2461882432324236,-0.1398584065049488,-0.044650091670700665,0.011334937473594486,-0.0030848591966193654,0.0011441070940777388
1994,,,,,,,,,,,0.24867977227208793,0.5067767397185026,0.3481732925753469,0.0987834149516018,0.31937912602895147,-0.005932942609365166,-0.07127830972966463,0.005800619003294649,-0.15045989748913435,0.19362870714044206,0.22665689575297931,-0.08607330528109643,0.6803917402780733,-0.47590484018006385
1995,,,,,,,,,,,0.2507312494018025,0.5129379721987041,0.3396505788398997,0.0862861842469685,0.3201547697559477,-0.01621015684024185,-0.07383766479137664,0.1407854621465099,-0.1317516065446428,0.14864215797432295,0.0570110905790252,-0.46436919659191317,-0.6547187064227037,-0.31957580744877534
1997,,,,,,,,,,,0.2507312494018026,0.5129379721987041,0.3396505788398998,0.08628618424696848,0.3201547697559478,-0.016210156840241907,-0.07383766479137663,0.1407854621465099,-0.1317516065446428,0.14864215797432295,0.057011090579025175,-0.46436919659191317,-0.6547187064227037,-0.31957580744877534
1998,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2000,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
2001,,,,,,,,,,,0.49592135063594645,-0.24434568336949447,-1.2570107554766419,0.8094238994877031,-0.03137944526629932,0.44775002068087955,-0.09289285688332016,0.08540383072472099,-0.01083654827070113,0.2412084596700786,0.015079560900526812,-0.06025024680990183,0.017478520037926014,0.02927401665038589
2002,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2003,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2004,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111,0.07606873270732452,0.3202545340047591,-0.004076734889009281,-0.06810344814281227,0.02965291220865182,-0.17440321744068427,0.10466668261466355,0.08143089137889639,-0.10421555272665552,0.1072662412501452,0.7846054460250368
2005,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885,0.9075617952445342,-0.08796564371842397,0.4379198624979862,-0.04501942011086281,0.05480647078467432,-0.03254700384990983,0.13184067648543157,-0.01948579180072041,-0.018634830137905248,-0.0014181973524606643,0.02121519137083469
2006,,,,,,,,,,,-0.12168497989994134,-0.788848202492925,-1.238971647331542,-0.4154435495663379,0.15762846182519819,-0.26902632458739917,-0.11303822399208022,1.1577162265229501,0.15422865619701331,-0.024582103235676167,0.018974396191714205,0.021377538330073886,0.12662226263471923,0.02483801439981423
2007,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2008,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2009,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
2010,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
2011,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111,0.07606873270732452,0.3202545340047591,-0.004076734889009281,-0.06810344814281227,0.02965291220865182,-0.17440321744068427,0.10466668261466355,0.08143089137889639,-0.10421555272665552,0.1072662412501452,0.7846054460250368
2012,,,,,,,,,,,0.2507312494018026,0.5129379721987041,0.3396505788398998,0.08628618424696848,0.3201547697559478,-0.016210156840241907,-0.07383766479137663,0.1407854621465099,-0.1317516065446428,0.14864215797432295,0.057011090579025175,-0.46436919659191317,-0.6547187064227037,-0.31957580744877534
2013,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
2014,,,,,,,,,,,0.25551180947031205,0.47843334330867926,0.2994904969152503,0.1417291895502169,0.3465577055551675,-0.09918424933116726,-0.5275168373692974,-0.23505311779013932,0.5542913331585584,-0.4270985015409005,-0.041791635389278325,0.024738781417974004,-0.0021138140320014175,-0.008804760503229416
2015,,,,,,,,,,,0.26402898443813994,0.47732921714813425,0.3387315359009263,0.07439048423615638,0.31169155342864263,-0.00033752558871752436,-0.06455108304915799,0.007105630057102352,-0.12115021374941964,0.15555612367192234,0.0430766909148369,-0.0606848569165165,0.026812518019825843,0.173165068305669
2016,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885,0.9075617952445342,-0.08796564371842397,0.4379198624979862,-0.04501942011086281,0.05480647078467432,-0.03254700384990983,0.13184067648543157,-0.01948579180072041,-0.018634830137905248,-0.0014181973524606643,0.02121519137083469
2017,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2018,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885,0.9075617952445342,-0.08796564371842397,0.4379198624979862,-0.04501942011086281,0.05480647078467432,-0.03254700384990983,0.13184067648543157,-0.01948579180072041,-0.018634830137905248,-0.0014181973524606643,0.02121519137083469
2019,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2020,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
2021,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111,0.07606873270732452,0.3202545340047591,-0.004076734889009281,-0.06810344814281227,0.02965291220865182,-0.17440321744068427,0.10466668261466355,0.08143089137889639,-0.10421555272665552,0.1072662412501452,0.7846054460250368
2022,,,,,,,,,,,-0.12339192236885077,-0.9805443862036817,0.15062980905573864,-0.3173056538095068,0.10104226337307354,-0.2788564827702925,-0.06516478721962286,1.1271188665829033,0.13251820061780462,-0.13394988642032324,-0.015590956509533016,0.06299295500207047,0.10772554524433256,0.016779189120263036
2023,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
2024,,,,,,,,,,,0.24867977227208793,0.5067767397185026,0.3481732925753469,0.0987834149516018,0.31937912602895147,-0.005932942609365166,-0.07127830972966463,0.005800619003294649,-0.15045989748913435,0.19362870714044206,0.22665689575297931,-0.08607330528109643,0.6803917402780733,-0.47590484018006385
2025,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2026,,,,,,,,,,,0.2507312494018026,0.5129379721987041,0.3396505788398998,0.08628618424696848,0.3201547697559478,-0.016210156840241907,-0.07383766479137663,0.1407854621465099,-0.1317516065446428,0.14864215797432295,0.057011090579025175,-0.46436919659191317,-0.6547187064227037,-0.31957580744877534
2028,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111,0.07606873270732452,0.3202545340047591,-0.004076734889009281,-0.06810344814281227,0.02965291220865182,-0.17440321744068427,0.10466668261466355,0.08143089137889639,-0.10421555272665552,0.1072662412501452,0.7846054460250368
2029,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
2030,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
2031,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2032,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2033,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
2034,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2035,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2036,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2037,,,,,,,,,,,0.24188903304517773,0.48249545671721095,0.24663483997724023,0.11339695748548856,0.36563386978705026,0.08144541966070551,-0.03112445099220125,-0.07131814922940788,-1.0421603173640692,-0.8849838194382995,0.2820132166582826,-0.10707695728780316,0.6866299743234012,-0.5502697571337435
2038,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2039,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
2040,,,,,,,,,,,0.2604266582688908,0.6756470947436723,-1.0625807014968507,-0.0437432218323129,0.35070377510063155,0.025687731024241045,-0.08121419972183033,0.013612142673941063,-0.03205564858322757,0.1983481054856882,0.027293016763008937,-0.06245874811992509,0.025933009177938275,0.040419033895352785
2042,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111,0.07606873270732452,0.3202545340047591,-0.004076734889009281,-0.06810344814281227,0.02965291220865182,-0.17440321744068427,0.10466668261466355,0.08143089137889639,-0.10421555272665552,0.1072662412501452,0.7846054460250368
2043,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2044,,,,,,,,,,,0.25507100221869045,0.4797947193280431,0.33361060070475357,0.05379517232169288,0.3008500605182627,0.008839092471349674,-0.038736467361374066,-0.014469644567392859,-0.061894674369498304,0.10254476723655154,-0.003149007489919309,-0.022476964300806715,0.0071966139879628965,0.03806399504345716
2045,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2046,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2047,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2048,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2049,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885,0.9075617952445342,-0.08796564371842397,0.4379198624979862,-0.04501942011086281,0.05480647078467432,-0.03254700384990983,0.13184067648543157,-0.01948579180072041,-0.018634830137905248,-0.0014181973524606643,0.02121519137083469
2051,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885,0.9075617952445342,-0.08796564371842397,0.4379198624979862,-0.04501942011086281,0.05480647078467432,-0.03254700384990983,0.13184067648543157,-0.01948579180072041,-0.018634830137905248,-0.0014181973524606643,0.02121519137083469
2052,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2053,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2054,,,,,,,,,,,-0.2514095872443758,-0.5926513163474495,0.10865977622358758,0.8805018094699998,-0.29655554965138975,0.20141379643965118,-0.04460597909843275,1.152204284593985,0.14509023596923565,-0.1111635461682437,-0.02929289882538455,0.06675999089081971,0.10070637584838862,0.045986732343125364
2055,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
2057,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464,0.17118128053015985,0.30393787459770905,-0.25859679334927993,0.8079342734322166,-0.145535021882511,0.2461882432324236,-0.1398584065049488,-0.044650091670700665,0.011334937473594486,-0.0030848591966193654,0.0011441070940777388
2058,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464,0.17118128053015985,0.30393787459770905,-0.25859679334927993,0.8079342734322166,-0.145535021882511,0.2461882432324236,-0.1398584065049488,-0.044650091670700665,0.011334937473594486,-0.0030848591966193654,0.0011441070940777388
2059,,,,,,,,,,,0.2604266582688908,0.6756470947436723,-1.0625807014968507,-0.0437432218323129,0.35070377510063155,0.025687731024241045,-0.08121419972183033,0.013612142673941063,-0.03205564858322757,0.1983481054856882,0.027293016763008937,-0.06245874811992509,0.025933009177938275,0.040419033895352785
2060,,,,,,,,,,,0.2507312494018026,0.5129379721987041,0.3396505788398998,0.08628618424696848,0.3201547697559478,-0.016210156840241907,-0.07383766479137663,0.1407854621465099,-0.1317516065446428,0.14864215797432295,0.057011090579025175,-0.46436919659191317,-0.6547187064227037,-0.31957580744877534
2061,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2062,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
2063,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
2064,,,,,,,,,,,0.12788721717254692,0.7177311520348516,-1.050643286664789,-0.4842236953991841,-0.02240321975546522,0.7579505437646792,0.08106901677729361,-0.03841862815694841,0.15230385499028676,0.0853284365295825,-0.003667807977585036,-0.0409990950309649,0.01841012070288469,0.009337696687035458
2065,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
